"ID","latitude","longitude","cluster"
5456,41.74860764,-88.21413422,9
5457,41.74860764,-88.21413422,8
5458,41.74860764,-88.21413422,8
5459,41.74860764,-88.21413422,8
5460,41.74860764,-88.21413422,8
5461,41.74860764,-88.21413422,8
5462,41.7495584,-88.2139768,8
5463,41.7495584,-88.2139768,9
5464,41.7495584,-88.2139768,8
5465,41.7495584,-88.2139768,8
5466,41.7495584,-88.2139768,8
5467,41.7495584,-88.2139768,8
5468,42.17313766,-87.94603729,8
5469,42.17313766,-87.94603729,8
5470,42.17313766,-87.94603729,9
5471,42.17313766,-87.94603729,8
5472,42.17313766,-87.94603729,9
5473,42.17313766,-87.94603729,8
5474,42.17313766,-87.94603729,8
5475,42.17313766,-87.94603729,8
5476,42.17313766,-87.94603729,8
5477,42.17313766,-87.94603729,9
5478,42.17313766,-87.94603729,8
5479,42.17313766,-87.94603729,8
5480,42.17313766,-87.94603729,8
5481,42.17313766,-87.94603729,9
5482,42.17313766,-87.94603729,8
5483,42.17313766,-87.94603729,8
5484,42.17313766,-87.94603729,8
5485,42.17313766,-87.94603729,9
5486,42.17313766,-87.94603729,8
5487,42.17313766,-87.94603729,8
5488,42.17313766,-87.94603729,8
5489,42.17313766,-87.94603729,8
5490,42.17313766,-87.94603729,9
5491,42.17313766,-87.94603729,8
5492,42.17313766,-87.94603729,8
5493,42.17313766,-87.94603729,8
5494,42.17313766,-87.94603729,9
5495,42.17313766,-87.94603729,9
5496,42.17313766,-87.94603729,9
5497,42.17313766,-87.94603729,8
5498,42.1726868,-87.9460177,8
5499,42.1726868,-87.9460177,8
5500,42.1726868,-87.9460177,9
5501,41.904552,-88.092224,9
5502,41.904552,-88.092224,9
5503,41.904552,-88.092224,8
5504,41.904552,-88.092224,8
5505,41.904552,-88.092224,8
5506,41.904552,-88.092224,8
5507,41.904552,-88.092224,9
5508,41.904552,-88.092224,8
5509,41.904552,-88.092224,9
5510,41.904552,-88.092224,8
5511,41.904552,-88.092224,8
5512,41.904552,-88.092224,8
5513,41.904552,-88.092224,9
5514,41.904552,-88.092224,9
5515,41.904552,-88.092224,9
5516,41.904552,-88.092224,8
5517,41.904552,-88.092224,9
5518,41.904552,-88.092224,9
5519,41.904552,-88.092224,9
5520,41.904552,-88.092224,8
5521,41.904552,-88.092224,8
5522,41.904552,-88.092224,8
5523,41.904552,-88.092224,8
5524,41.904552,-88.092224,8
5525,41.904552,-88.092224,7
5526,41.904552,-88.092224,7
5527,41.904552,-88.092224,7
5528,41.904552,-88.092224,7
5529,41.904552,-88.092224,7
5530,41.904552,-88.092224,7
5531,41.904552,-88.092224,7
5532,41.904552,-88.092224,7
5533,41.904552,-88.092224,7
5534,41.904552,-88.092224,7
5535,41.904552,-88.092224,7
5536,41.904552,-88.092224,7
5537,41.904552,-88.092224,7
5538,41.904552,-88.092224,7
5539,41.904552,-88.092224,7
5540,41.9043827,-88.0932204,7
5541,41.9043827,-88.0932204,7
5542,41.9043827,-88.0932204,7
5543,41.9043827,-88.0932204,7
5544,41.9043827,-88.0932204,7
5545,41.9043827,-88.0932204,7
5546,41.9043827,-88.0932204,7
5547,41.9043827,-88.0932204,7
5548,41.9043827,-88.0932204,7
5549,41.9043827,-88.0932204,7
5550,41.9043827,-88.0932204,7
5551,41.9043827,-88.0932204,7
5552,41.9043827,-88.0932204,7
5553,41.9043827,-88.0932204,7
5554,41.9043827,-88.0932204,7
5555,41.9043827,-88.0932204,7
5556,41.9043827,-88.0932204,7
5557,41.9043827,-88.0932204,7
5558,41.9043827,-88.0932204,7
5559,41.92947388,-87.64243317,7
5560,41.92947388,-87.64243317,7
5561,41.92947388,-87.64243317,7
5562,41.92947388,-87.64243317,7
5563,41.92947388,-87.64243317,7
5564,41.92947388,-87.64243317,7
5565,41.92947388,-87.64243317,7
5566,41.92947388,-87.64243317,7
5567,41.92947388,-87.64243317,7
5568,41.92947388,-87.64243317,7
5569,41.92947388,-87.64243317,7
5570,41.92947388,-87.64243317,7
5571,41.92947388,-87.64243317,7
5572,41.92947388,-87.64243317,7
5573,41.92947388,-87.64243317,7
5574,41.92947388,-87.64243317,7
5575,41.92947388,-87.64243317,7
5576,41.92947388,-87.64243317,7
5577,41.9296401,-87.6422099,7
5578,41.74700165,-88.14979553,7
5579,41.74700165,-88.14979553,7
5580,41.74700165,-88.14979553,7
5581,41.7467897,-88.1507309,7
5582,41.7467897,-88.1507309,7
5583,41.7467897,-88.1507309,7
5584,41.7946167,-88.1987915,7
5585,41.7946167,-88.1987915,7
5586,41.7946167,-88.1987915,7
5587,41.7946167,-88.1987915,7
5588,41.7946167,-88.1987915,7
5589,41.7946167,-88.1987915,7
5590,41.7946167,-88.1987915,7
5591,41.7946167,-88.1987915,7
5592,41.7946167,-88.1987915,7
5593,41.795918,-88.196093,7
5594,41.795918,-88.196093,7
5595,41.795918,-88.196093,7
5596,41.795918,-88.196093,6
5597,41.795918,-88.196093,6
5598,41.795918,-88.196093,6
5599,41.795918,-88.196093,6
5600,41.91386795,-87.63371277,6
5601,41.91386795,-87.63371277,6
5602,41.91386795,-87.63371277,6
5603,41.91386795,-87.63371277,6
5604,41.91386795,-87.63371277,6
5605,41.91386795,-87.63371277,6
5606,41.91386795,-87.63371277,6
5607,41.91386795,-87.63371277,6
5608,41.91386795,-87.63371277,6
5609,41.91386795,-87.63371277,6
5610,42.37403825,-87.87551545,6
5611,38.4694802,-90.22148475,6
5612,38.4694802,-90.22148475,6
5613,38.4694802,-90.22148475,6
5614,38.468231,-90.222662,6
5615,38.468231,-90.222662,6
5616,38.468231,-90.222662,6
5617,42.35512161,-88.27134705,6
5618,42.35512161,-88.27134705,6
5619,42.35512161,-88.27134705,6
5620,42.35512161,-88.27134705,6
5621,42.35512161,-88.27134705,6
5622,42.35512161,-88.27134705,6
5623,42.35512161,-88.27134705,6
5624,42.35512161,-88.27134705,6
5625,42.35512161,-88.27134705,6
5626,42.35512161,-88.27134705,5
5627,42.35512161,-88.27134705,5
5628,42.35512161,-88.27134705,5
5629,42.3554508,-88.2713674,5
5630,42.3554508,-88.2713674,5
5631,41.84512474,-88.02617311,5
5632,41.84512474,-88.02617311,5
5633,41.84512474,-88.02617311,5
5634,41.84512474,-88.02617311,5
5635,41.84512474,-88.02617311,5
5636,41.84512474,-88.02617311,5
5637,41.84512474,-88.02617311,3
5638,41.84512474,-88.02617311,3
5639,41.84512474,-88.02617311,3
5640,41.84512474,-88.02617311,3
5641,41.84512474,-88.02617311,3
5642,41.84512474,-88.02617311,3
5643,41.84512474,-88.02617311,3
5644,41.84512474,-88.02617311,3
5645,41.84512474,-88.02617311,3
5646,41.84512474,-88.02617311,3
5647,41.84512474,-88.02617311,3
5648,42.084098,-87.981269,3
5649,42.084098,-87.981269,3
5650,42.084098,-87.981269,3
5651,42.084098,-87.981269,3
5652,42.084098,-87.981269,3
5653,42.084098,-87.981269,3
5654,42.084098,-87.981269,3
5655,42.084098,-87.981269,3
5656,42.084098,-87.981269,3
5657,42.084098,-87.981269,3
5658,42.084098,-87.981269,3
5659,42.084098,-87.981269,3
5660,42.084098,-87.981269,3
5661,42.084098,-87.981269,3
5662,42.084098,-87.981269,3
5663,42.084098,-87.981269,3
5664,42.084098,-87.981269,3
5665,42.084098,-87.981269,3
5666,42.084098,-87.981269,3
5667,42.084098,-87.981269,3
5668,42.084098,-87.981269,3
5669,42.084098,-87.981269,3
5670,42.084098,-87.981269,3
5671,42.084098,-87.981269,3
5672,42.084098,-87.981269,3
5673,42.084098,-87.981269,3
5674,42.084098,-87.981269,3
5675,42.084098,-87.981269,3
5676,42.0843234,-87.9807177,3
5677,42.0843234,-87.9807177,3
5678,42.0843234,-87.9807177,3
5679,42.0843234,-87.9807177,3
5680,42.0843234,-87.9807177,3
5681,42.0843234,-87.9807177,5
5682,42.0843234,-87.9807177,5
5683,42.0843234,-87.9807177,5
5684,42.0843234,-87.9807177,5
5685,42.0843234,-87.9807177,5
5686,42.0843234,-87.9807177,5
5687,42.0843234,-87.9807177,5
5688,42.0843234,-87.9807177,5
5689,42.0843234,-87.9807177,5
5690,42.159088,-87.926795,5
5691,42.159088,-87.926795,5
5692,42.159088,-87.926795,5
5693,42.159088,-87.926795,5
5694,42.159088,-87.926795,5
5695,42.159088,-87.926795,5
5696,42.159088,-87.926795,5
5697,42.159088,-87.926795,5
5698,42.1590689,-87.9201661,5
5699,42.0843234,-87.9807177,5
5700,42.0843234,-87.9807177,5
5701,42.0843234,-87.9807177,5
5702,42.0843234,-87.9807177,5
5703,42.0843234,-87.9807177,5
5704,42.0843234,-87.9807177,5
5705,42.0843234,-87.9807177,5
5706,42.0843234,-87.9807177,5
5707,42.0843234,-87.9807177,5
5708,42.0843234,-87.9807177,5
5709,42.0843234,-87.9807177,5
5710,42.0843234,-87.9807177,5
5711,42.0843234,-87.9807177,5
5712,42.0843234,-87.9807177,5
5713,42.1590689,-87.9201661,5
5714,42.1590689,-87.9201661,5
5715,41.90287471,-88.33343424,5
5716,41.90287471,-88.33343424,5
5717,41.90287471,-88.33343424,5
5718,41.90287471,-88.33343424,5
5719,41.7333244,-87.8362424,5
5720,41.7333244,-87.8362424,5
5721,41.7333244,-87.8362424,5
5722,41.7333244,-87.8362424,5
5723,41.7333244,-87.8362424,5
5724,41.7333244,-87.8362424,5
5725,41.7333244,-87.8362424,5
5726,41.89313628,-88.32995139,5
5727,41.89313628,-88.32995139,5
5728,41.89313628,-88.32995139,5
5729,41.89313628,-88.32995139,5
5730,41.89313628,-88.32995139,5
5731,41.89313628,-88.32995139,5
5732,41.89313628,-88.32995139,5
5733,41.89313628,-88.32995139,5
5734,41.8934411,-88.3279668,5
5735,41.8934411,-88.3279668,5
5736,41.8934411,-88.3279668,5
5737,41.8934411,-88.3279668,5
5738,41.8934411,-88.3279668,5
5739,41.8934411,-88.3279668,5
5740,41.8934411,-88.3279668,5
5741,41.8934411,-88.3279668,5
5742,41.8934411,-88.3279668,5
5743,41.8934411,-88.3279668,5
5744,41.8934411,-88.3279668,5
5745,41.8934411,-88.3279668,5
5746,41.8934411,-88.3279668,5
5747,42.02746131,-88.03866953,5
5748,42.02746131,-88.03866953,5
5749,42.02746131,-88.03866953,5
5750,42.02746131,-88.03866953,5
5751,42.02746131,-88.03866953,5
5752,42.02746131,-88.03866953,5
5753,42.02746131,-88.03866953,5
5754,42.02746131,-88.03866953,5
5755,42.02746131,-88.03866953,5
5756,42.02746131,-88.03866953,5
5757,42.02746131,-88.03866953,5
5758,42.02746131,-88.03866953,5
5759,42.026712,-88.039925,5
5760,42.026712,-88.039925,5
5761,42.026712,-88.039925,2
5762,42.026712,-88.039925,2
5763,42.026712,-88.039925,2
5764,42.026712,-88.039925,2
5765,42.38108063,-87.93309021,2
5766,42.38108063,-87.93309021,2
5767,42.38108063,-87.93309021,2
5768,42.38108063,-87.93309021,2
5769,42.38108063,-87.93309021,2
5770,42.38108063,-87.93309021,2
5771,42.38108063,-87.93309021,2
5772,42.38108063,-87.93309021,2
5773,42.38108063,-87.93309021,1
5774,42.38108063,-87.93309021,1
5775,42.38108063,-87.93309021,1
5776,42.38108063,-87.93309021,1
5777,42.38108063,-87.93309021,1
5778,42.38108063,-87.93309021,1
5779,42.38108063,-87.93309021,1
5780,42.38108063,-87.93309021,1
5781,42.3810481,-87.9330359,1
5782,42.3810481,-87.9330359,1
5783,42.3810481,-87.9330359,1
5784,42.3810481,-87.9330359,1
5785,42.3810481,-87.9330359,1
5786,42.3810481,-87.9330359,1
5787,42.3810481,-87.9330359,1
5788,42.3810481,-87.9330359,1
5789,42.3810481,-87.9330359,1
5790,42.3810481,-87.9330359,1
5791,42.3810481,-87.9330359,1
5792,42.3810481,-87.9330359,1
5793,42.3810481,-87.9330359,1
5794,42.3810481,-87.9330359,1
5795,42.3810481,-87.9330359,1
5796,42.3810481,-87.9330359,1
5797,41.88527204,-87.61567377,1
5798,41.88527204,-87.61567377,1
5799,41.88527204,-87.61567377,1
5800,41.88527204,-87.61567377,1
5801,41.88527204,-87.61567377,1
5802,41.88527204,-87.61567377,1
5803,41.88527204,-87.61567377,1
5804,41.88527204,-87.61567377,1
5805,41.88527204,-87.61567377,1
5806,41.88527204,-87.61567377,1
5807,41.88527204,-87.61567377,1
5808,41.88527204,-87.61567377,1
5809,41.88527204,-87.61567377,1
5810,41.88527204,-87.61567377,1
5811,41.88527204,-87.61567377,1
5812,41.88527204,-87.61567377,1
5813,41.88527204,-87.61567377,1
5814,41.88527204,-87.61567377,1
5815,41.88527204,-87.61567377,1
5816,41.88527204,-87.61567377,1
5817,41.88527204,-87.61567377,1
5818,41.88527204,-87.61567377,1
5819,41.88527204,-87.61567377,2
5820,41.88527204,-87.61567377,2
5821,41.88527204,-87.61567377,2
5822,41.88527204,-87.61567377,2
5823,41.88527204,-87.61567377,6
5824,41.88527204,-87.61567377,6
5825,41.88527204,-87.61567377,6
5826,41.88527204,-87.61567377,5
5827,41.88527204,-87.61567377,3
5828,41.88527204,-87.61567377,3
5829,41.88527204,-87.61567377,3
5830,41.88527204,-87.61567377,5
5831,41.88527204,-87.61567377,5
5832,41.88527204,-87.61567377,5
5833,41.88527204,-87.61567377,5
5834,41.88527204,-87.61567377,5
5835,41.88527204,-87.61567377,3
5836,41.88527204,-87.61567377,5
5837,41.88527204,-87.61567377,3
5838,41.88527204,-87.61567377,5
5839,41.88527204,-87.61567377,5
5840,41.88527204,-87.61567377,5
5841,41.88527204,-87.61567377,5
5842,41.88527204,-87.61567377,3
5843,41.88527204,-87.61567377,3
5844,41.88527204,-87.61567377,2
5845,41.88527204,-87.61567377,2
5846,41.88527204,-87.61567377,2
5847,41.88527204,-87.61567377,2
5848,41.88527204,-87.61567377,2
5849,41.88527204,-87.61567377,2
5850,41.88527204,-87.61567377,2
5851,41.88527204,-87.61567377,4
5852,41.88527204,-87.61567377,4
5853,41.88527204,-87.61567377,4
5854,41.88527204,-87.61567377,4
5855,41.88527204,-87.61567377,4
5856,41.88527204,-87.61567377,4
5857,41.88527204,-87.61567377,4
5858,41.88527204,-87.61567377,4
5859,41.88527204,-87.61567377,4
5860,41.88527204,-87.61567377,4
5861,41.88527204,-87.61567377,4
5862,41.88527204,-87.61567377,4
5863,41.88527204,-87.61567377,4
5864,41.88527204,-87.61567377,4
5865,41.88527204,-87.61567377,4
5866,41.88527204,-87.61567377,4
5867,41.88527204,-87.61567377,4
5868,41.88527204,-87.61567377,4
5869,41.88527204,-87.61567377,4
5870,42.48239949,-88.08912054,4
5871,42.48239949,-88.08912054,4
5872,42.48239949,-88.08912054,4
5873,42.4820772,-88.0884382,4
5874,42.4820772,-88.0884382,4
5875,42.4820772,-88.0884382,4
5876,41.73527145,-88.24770355,4
5877,41.73527145,-88.24770355,4
5878,41.73527145,-88.24770355,4
5879,41.73527145,-88.24770355,4
5880,41.73527145,-88.24770355,4
5881,41.73527145,-88.24770355,4
5882,41.73527145,-88.24770355,4
5883,41.73527145,-88.24770355,4
5884,41.73527145,-88.24770355,4
5885,41.73527145,-88.24770355,4
5886,41.73527145,-88.24770355,4
5887,41.73527145,-88.24770355,4
5888,41.73527145,-88.24770355,4
5889,41.73527145,-88.24770355,4
5890,41.73527145,-88.24770355,2
5891,41.73527145,-88.24770355,2
5892,41.73527145,-88.24770355,2
5893,41.73527145,-88.24770355,2
5894,41.735507,-88.249017,6
5895,41.735507,-88.249017,6
5896,41.735507,-88.249017,6
5897,41.735507,-88.249017,6
5898,41.735507,-88.249017,6
5899,41.735507,-88.249017,6
5900,41.735507,-88.249017,6
5901,41.735507,-88.249017,6
5902,41.735507,-88.249017,6
5903,41.735507,-88.249017,6
5904,41.735507,-88.249017,6
5905,41.735507,-88.249017,2
5906,41.735507,-88.249017,2
5907,41.735507,-88.249017,2
5908,41.735507,-88.249017,2
5909,41.735507,-88.249017,2
5910,41.83427811,-88.09759521,2
5911,41.83427811,-88.09759521,2
5912,41.83427811,-88.09759521,2
5913,41.83427811,-88.09759521,2
5914,41.83427811,-88.09759521,2
5915,41.83427811,-88.09759521,2
5916,41.83427811,-88.09759521,2
5917,41.83427811,-88.09759521,2
5918,41.83427811,-88.09759521,2
5919,41.83427811,-88.09759521,2
5920,41.83427811,-88.09759521,2
5921,41.83427811,-88.09759521,2
5922,41.83427811,-88.09759521,2
5923,41.83427811,-88.09759521,2
5924,41.83427811,-88.09759521,2
5925,41.83427811,-88.09759521,2
5926,41.83427811,-88.09759521,2
5927,41.83427811,-88.09759521,2
5928,41.8330586,-88.0987038,2
5929,41.8330586,-88.0987038,2
5930,41.8330586,-88.0987038,2
5931,41.8330586,-88.0987038,2
5932,42.33302593,-88.18228439,2
5933,42.33302593,-88.18228439,2
5934,42.33302593,-88.18228439,2
5935,42.33302593,-88.18228439,2
5936,42.33302593,-88.18228439,2
5937,42.33302593,-88.18228439,2
5938,42.33302593,-88.18228439,2
5939,42.33302593,-88.18228439,2
5940,42.33302593,-88.18228439,2
5941,42.33302593,-88.18228439,2
5942,42.33302593,-88.18228439,2
5943,41.89866498,-88.08053143,2
5944,41.89866498,-88.08053143,6
5945,41.88568878,-88.10507202,6
5946,41.88568878,-88.10507202,6
5947,41.88568878,-88.10507202,6
5948,41.88568878,-88.10507202,6
5949,41.88568878,-88.10507202,6
5950,41.88568878,-88.10507202,6
5951,38.69557835,-90.16880415,6
5952,38.69557835,-90.16880415,2
5953,38.69557835,-90.16880415,2
5954,38.69557835,-90.16880415,2
5955,38.69557835,-90.16880415,2
5956,38.69557835,-90.16880415,2
5957,38.69557835,-90.16880415,2
5958,38.69557835,-90.16880415,2
5959,38.69557835,-90.16880415,2
5960,38.700609,-90.1688138,2
5961,38.700609,-90.1688138,2
5962,38.700609,-90.1688138,2
5963,38.700609,-90.1688138,2
5964,38.700609,-90.1688138,2
5965,38.700609,-90.1688138,2
5966,38.700609,-90.1688138,2
5967,38.700609,-90.1688138,2
5968,38.700609,-90.1688138,2
5969,41.80114746,-87.5854187,2
5970,41.80114746,-87.5854187,2
5971,41.80114746,-87.5854187,2
5972,41.80114746,-87.5854187,2
5973,41.80114746,-87.5854187,2
5974,41.80114746,-87.5854187,2
5975,41.80114746,-87.5854187,2
5976,41.80114746,-87.5854187,2
5977,41.80114746,-87.5854187,2
5978,41.80114746,-87.5854187,2
5979,41.80114746,-87.5854187,6
5980,41.80114746,-87.5854187,6
5981,41.80114746,-87.5854187,2
5982,41.80114746,-87.5854187,2
5983,41.80114746,-87.5854187,2
5984,41.80114746,-87.5854187,2
5985,41.80114746,-87.5854187,2
5986,41.80114746,-87.5854187,2
5987,41.80114746,-87.5854187,2
5988,41.80114746,-87.5854187,2
5989,41.80114746,-87.5854187,2
5990,41.80114746,-87.5854187,2
5991,41.80114746,-87.5854187,2
5992,41.80114746,-87.5854187,2
5993,41.80114746,-87.5854187,6
5994,41.80114746,-87.5854187,6
5995,41.80114746,-87.5854187,6
5996,41.80114746,-87.5854187,6
5997,41.80114746,-87.5854187,6
5998,41.80114746,-87.5854187,6
5999,41.80114746,-87.5854187,6
6000,41.80114746,-87.5854187,6
6001,41.80114746,-87.5854187,6
6002,41.80114746,-87.5854187,2
6003,41.80114746,-87.5854187,2
6004,41.80114746,-87.5854187,2
6005,41.80114746,-87.5854187,2
6006,41.80114746,-87.5854187,2
6007,41.80114746,-87.5854187,2
6008,41.80114746,-87.5854187,6
6009,41.80114746,-87.5854187,6
6010,41.80114746,-87.5854187,6
6011,41.80114746,-87.5854187,6
6012,41.80114746,-87.5854187,6
6013,41.80114746,-87.5854187,6
6014,41.80114746,-87.5854187,6
6015,41.80114746,-87.5854187,6
6016,41.80114746,-87.5854187,6
6017,41.80114746,-87.5854187,6
6018,41.80114746,-87.5854187,2
6019,41.80114746,-87.5854187,6
6020,41.80114746,-87.5854187,6
6021,41.80114746,-87.5854187,6
6022,41.80114746,-87.5854187,6
6023,41.80114746,-87.5854187,2
6024,41.80114746,-87.5854187,2
6025,41.80114746,-87.5854187,2
6026,41.80114746,-87.5854187,2
6027,41.80114746,-87.5854187,2
6028,41.8013326,-87.5851903,2
6029,41.8013326,-87.5851903,2
6030,41.8013326,-87.5851903,2
6031,41.8013326,-87.5851903,2
6032,41.8013326,-87.5851903,2
6033,41.8013326,-87.5851903,2
6034,41.8013326,-87.5851903,2
6035,41.8013326,-87.5851903,2
6036,41.8013326,-87.5851903,2
6037,41.8013326,-87.5851903,2
6038,41.8013326,-87.5851903,2
6039,41.8013326,-87.5851903,2
6040,41.8013326,-87.5851903,2
6041,41.8013326,-87.5851903,2
6042,41.8013326,-87.5851903,2
6043,41.8013326,-87.5851903,6
6044,41.8013326,-87.5851903,6
6045,41.8013326,-87.5851903,6
6046,41.8013326,-87.5851903,6
6047,41.8013326,-87.5851903,6
6048,41.8013326,-87.5851903,6
6049,41.8013326,-87.5851903,6
6050,41.8013326,-87.5851903,6
6051,41.8013326,-87.5851903,6
6052,41.8013326,-87.5851903,6
6053,41.8013326,-87.5851903,6
6054,41.8013326,-87.5851903,6
6055,41.8013326,-87.5851903,6
6056,41.8013326,-87.5851903,6
6057,41.8013326,-87.5851903,6
6058,41.8013326,-87.5851903,6
6059,41.8013326,-87.5851903,6
6060,41.8013326,-87.5851903,6
6061,41.8013326,-87.5851903,6
6062,41.8013326,-87.5851903,6
6063,41.8013326,-87.5851903,6
6064,41.8013326,-87.5851903,6
6065,41.8013326,-87.5851903,6
6066,41.8013326,-87.5851903,6
6067,41.8013326,-87.5851903,6
6068,41.8013326,-87.5851903,6
6069,41.8013326,-87.5851903,6
6070,41.8013326,-87.5851903,6
6071,41.8013326,-87.5851903,6
6072,41.8013326,-87.5851903,6
6073,41.8013326,-87.5851903,6
6074,41.8013326,-87.5851903,6
6075,41.8013326,-87.5851903,6
6076,41.8013326,-87.5851903,6
6077,41.8013326,-87.5851903,6
6078,41.8013326,-87.5851903,6
6079,41.8013326,-87.5851903,6
6080,41.8013326,-87.5851903,6
6081,42.0484632,-87.6780601,6
6082,42.0484632,-87.6780601,6
6083,42.0484632,-87.6780601,6
6084,42.0484632,-87.6780601,6
6085,42.0484632,-87.6780601,6
6086,42.0484632,-87.6780601,6
6087,42.0484632,-87.6780601,6
6088,42.0484632,-87.6780601,6
6089,42.0484632,-87.6780601,6
6090,42.0484632,-87.6780601,6
6091,42.0484632,-87.6780601,6
6092,42.0484632,-87.6780601,6
6093,42.0484632,-87.6780601,6
6094,42.0484632,-87.6780601,6
6095,42.0484632,-87.6780601,6
6096,42.0484632,-87.6780601,6
6097,42.0484632,-87.6780601,6
6098,42.0484632,-87.6780601,6
6099,42.0484632,-87.6780601,6
6100,42.0484632,-87.6780601,6
6101,42.0484632,-87.6780601,6
6102,42.0484632,-87.6780601,6
6103,42.0484632,-87.6780601,6
6104,42.0484632,-87.6780601,6
6105,42.0484632,-87.6780601,6
6106,41.89626694,-87.62586212,6
6107,41.89626694,-87.62586212,6
6108,41.89626694,-87.62586212,6
6109,41.89626694,-87.62586212,6
6110,41.89626694,-87.62586212,6
6111,41.89626694,-87.62586212,6
6112,41.89626694,-87.62586212,6
6113,41.89626694,-87.62586212,6
6114,41.89626694,-87.62586212,6
6115,41.89626694,-87.62586212,6
6116,41.89626694,-87.62586212,6
6117,41.89626694,-87.62586212,6
6118,41.89626694,-87.62586212,6
6119,41.89626694,-87.62586212,6
6120,41.89626694,-87.62586212,6
6121,41.89626694,-87.62586212,6
6122,41.89626694,-87.62586212,6
6123,41.89626694,-87.62586212,6
6124,41.89626694,-87.62586212,6
6125,41.89626694,-87.62586212,6
6126,41.89626694,-87.62586212,6
6127,41.89626694,-87.62586212,6
6128,41.8964652,-87.6257582,6
6129,41.8964652,-87.6257582,6
6130,41.8964652,-87.6257582,6
6131,41.8964652,-87.6257582,6
6132,41.8964652,-87.6257582,6
6133,41.8964652,-87.6257582,6
6134,41.8964652,-87.6257582,6
6135,42.04843283,-87.67852061,6
6136,42.04843283,-87.67852061,6
6137,42.04843283,-87.67852061,6
6138,42.04843283,-87.67852061,6
6139,42.04843283,-87.67852061,6
6140,42.04843283,-87.67852061,6
6141,42.04843283,-87.67852061,6
6142,42.04843283,-87.67852061,6
6143,42.04843283,-87.67852061,6
6144,42.04843283,-87.67852061,6
6145,42.04843283,-87.67852061,6
6146,42.04843283,-87.67852061,6
6147,42.04843283,-87.67852061,6
6148,42.04843283,-87.67852061,6
6149,42.04843283,-87.67852061,6
6150,42.04843283,-87.67852061,6
6151,42.04843283,-87.67852061,6
6152,42.04843283,-87.67852061,6
6153,42.04843283,-87.67852061,6
6154,42.04843283,-87.67852061,6
6155,42.04843283,-87.67852061,6
6156,42.04843283,-87.67852061,6
6157,42.04843283,-87.67852061,6
6158,42.04843283,-87.67852061,6
6159,42.04843283,-87.67852061,6
6160,42.04843283,-87.67852061,6
6161,42.04843283,-87.67852061,6
6162,42.04843283,-87.67852061,6
6163,42.04843283,-87.67852061,6
6164,42.04843283,-87.67852061,6
6165,42.04843283,-87.67852061,6
6166,42.04843283,-87.67852061,6
6167,42.04843283,-87.67852061,6
6168,42.04843283,-87.67852061,6
6169,42.04843283,-87.67852061,6
6170,42.04843283,-87.67852061,6
6171,42.04843283,-87.67852061,6
6172,42.04843283,-87.67852061,6
6173,42.04843283,-87.67852061,6
6174,42.04843283,-87.67852061,6
6175,42.04843283,-87.67852061,6
6176,42.04843283,-87.67852061,6
6177,42.04843283,-87.67852061,6
6178,42.04843283,-87.67852061,6
6179,42.04843283,-87.67852061,6
6180,42.04843283,-87.67852061,6
6181,42.04843283,-87.67852061,6
6182,42.04843283,-87.67852061,6
6183,42.04843283,-87.67852061,6
6184,42.04843283,-87.67852061,6
6185,42.04843283,-87.67852061,6
6186,42.04843283,-87.67852061,6
6187,42.04843283,-87.67852061,6
6188,42.04843283,-87.67852061,6
6189,42.04843283,-87.67852061,6
6190,42.04843283,-87.67852061,6
6191,42.04843283,-87.67852061,6
6192,42.04843283,-87.67852061,6
6193,42.04843283,-87.67852061,6
6194,42.04843283,-87.67852061,6
6195,42.04843283,-87.67852061,2
6196,42.04843283,-87.67852061,2
6197,42.04843283,-87.67852061,2
6198,42.04843283,-87.67852061,2
6199,42.04843283,-87.67852061,2
6200,42.04843283,-87.67852061,2
6201,42.04843283,-87.67852061,2
6202,42.04843283,-87.67852061,2
6203,42.04843283,-87.67852061,2
6204,42.04843283,-87.67852061,2
6205,42.04843283,-87.67852061,2
6206,42.0484632,-87.6780601,2
6207,42.0484632,-87.6780601,2
6208,42.0484632,-87.6780601,2
6209,42.0484632,-87.6780601,2
6210,42.0484632,-87.6780601,2
6211,42.0484632,-87.6780601,2
6212,42.0484632,-87.6780601,2
6213,42.0484632,-87.6780601,2
6214,42.0484632,-87.6780601,2
6215,42.0484632,-87.6780601,6
6216,42.0484632,-87.6780601,6
6217,42.0484632,-87.6780601,6
6218,42.0484632,-87.6780601,6
6219,42.0484632,-87.6780601,6
6220,42.0484632,-87.6780601,6
6221,42.0484632,-87.6780601,6
6222,42.0484632,-87.6780601,6
6223,42.0484632,-87.6780601,6
6224,41.89291,-87.616523,6
6225,41.89291,-87.616523,6
6226,41.89291,-87.616523,6
6227,41.89291,-87.616523,6
6228,41.89291,-87.616523,6
6229,41.89291,-87.616523,6
6230,41.89291,-87.616523,6
6231,41.89291,-87.616523,6
6232,41.89291,-87.616523,6
6233,41.89291,-87.616523,6
6234,41.8928902,-87.6165361,6
6235,41.8928902,-87.6165361,4
6236,41.94293213,-88.10923004,4
6237,41.94293213,-88.10923004,4
6238,41.94293213,-88.10923004,4
6239,41.94293213,-88.10923004,4
6240,41.94293213,-88.10923004,4
6241,41.94293213,-88.10923004,4
6242,41.94293213,-88.10923004,4
6243,41.94293213,-88.10923004,4
6244,41.94293213,-88.10923004,4
6245,41.94293213,-88.10923004,4
